SNAP (SNAP INC),20.42,+0.67,
Feb 18 2018 @ 16:15 ET,Bid,20.41,Ask,20.42,Size,0x0,Vol,33917697,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Feb 11.00 (SNAP1816B11-OG),0.0,0.0,9.35,9.50,0,173,18 Feb 11.00 (SNAP1816N11-OG),0.02,0.0,0.0,0.05,0,7443,
18 Feb 11.00 (SNAP1816B11-P),8.50,0.0,9.35,9.50,0,173,18 Feb 11.00 (SNAP1816N11-P),0.02,0.0,0.0,0.05,0,7443,
18 Feb 11.00 (SNAP1816B11-S),8.05,0.0,9.35,9.50,0,173,18 Feb 11.00 (SNAP1816N11-S),0.01,0.0,0.0,0.10,0,7443,
18 Feb 11.00 (SNAP1816B11-X),3.28,0.0,9.35,9.50,0,173,18 Feb 11.00 (SNAP1816N11-X),0.01,0.0,0.0,0.05,0,7443,
18 Feb 11.00 (SNAP1816B11-Y),2.71,0.0,9.35,12.00,0,173,18 Feb 11.00 (SNAP1816N11-Y),0.01,0.0,0.0,5.00,0,7443,
18 Feb 11.50 (SNAP1816B11.5),8.20,0.0,8.85,9.15,0,60,18 Feb 11.50 (SNAP1816N11.5),0.02,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-3),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-3),0.02,0.0,0.0,0.11,0,2858,
18 Feb 11.50 (SNAP1816B11.5-4),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-4),0.33,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-8),0.0,0.0,8.40,9.35,0,60,18 Feb 11.50 (SNAP1816N11.5-8),0.23,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-A),2.35,0.0,8.55,9.45,0,60,18 Feb 11.50 (SNAP1816N11.5-A),0.03,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-B),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-B),0.0,0.0,0.0,0.10,0,2858,
18 Feb 11.50 (SNAP1816B11.5-E),0.0,0.0,8.85,9.15,0,60,18 Feb 11.50 (SNAP1816N11.5-E),0.02,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-I),2.61,0.0,8.85,9.15,0,60,18 Feb 11.50 (SNAP1816N11.5-I),0.01,0.0,0.0,0.11,0,2858,
18 Feb 11.50 (SNAP1816B11.5-J),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-J),0.23,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-K),0.0,0.0,6.50,11.50,0,60,18 Feb 11.50 (SNAP1816N11.5-K),0.0,0.0,0.0,5.00,0,2858,
18 Feb 11.50 (SNAP1816B11.5-O),2.61,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-O),0.01,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-OG),8.20,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-OG),0.01,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-P),7.45,0.0,8.60,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-P),0.33,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-S),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-S),0.01,0.0,0.0,0.10,0,2858,
18 Feb 11.50 (SNAP1816B11.5-X),0.0,0.0,8.85,9.40,0,60,18 Feb 11.50 (SNAP1816N11.5-X),0.05,0.0,0.0,0.05,0,2858,
18 Feb 11.50 (SNAP1816B11.5-Y),3.25,0.0,6.50,11.50,0,60,18 Feb 11.50 (SNAP1816N11.5-Y),0.01,0.0,0.0,5.00,0,2858,
18 Feb 12.00 (SNAP1816B12),8.95,+0.41,8.35,8.50,4,5214,18 Feb 12.00 (SNAP1816N12),0.01,0.0,0.0,0.01,0,24062,
18 Feb 12.00 (SNAP1816B12-3),2.11,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-3),0.03,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-4),5.05,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-4),0.01,0.0,0.0,2.13,0,24062,
18 Feb 12.00 (SNAP1816B12-8),8.54,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-8),0.03,0.0,0.0,5.00,0,24062,
18 Feb 12.00 (SNAP1816B12-A),2.40,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-A),0.02,0.0,0.0,0.05,0,24062,
18 Feb 12.00 (SNAP1816B12-B),5.05,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-B),0.01,0.0,0.0,0.05,0,24062,
18 Feb 12.00 (SNAP1816B12-E),8.95,+1.51,8.35,8.50,4,5214,18 Feb 12.00 (SNAP1816N12-E),0.01,0.0,0.0,0.01,0,24062,
18 Feb 12.00 (SNAP1816B12-I),7.40,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-I),0.03,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-J),2.23,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-J),0.40,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-K),2.23,0.0,8.35,10.95,0,5214,18 Feb 12.00 (SNAP1816N12-K),0.0,0.0,0.0,5.00,0,24062,
18 Feb 12.00 (SNAP1816B12-O),7.60,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-O),0.02,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-OG),7.00,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-OG),0.01,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-P),1.94,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-P),0.01,0.0,0.0,0.01,0,24062,
18 Feb 12.00 (SNAP1816B12-S),6.00,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-S),0.02,0.0,0.0,0.09,0,24062,
18 Feb 12.00 (SNAP1816B12-X),5.98,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-X),0.01,0.0,0.0,0.05,0,24062,
18 Feb 12.00 (SNAP1816B12-Y),1.93,0.0,8.35,8.50,0,5214,18 Feb 12.00 (SNAP1816N12-Y),0.03,0.0,0.0,5.00,0,24062,
18 Feb 12.50 (SNAP1816B12.5),7.10,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5),0.01,0.0,0.0,0.02,0,11333,
18 Feb 12.50 (SNAP1816B12.5-3),1.64,0.0,7.85,8.65,0,2510,18 Feb 12.50 (SNAP1816N12.5-3),0.02,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-4),7.20,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-4),0.03,0.0,0.0,2.13,0,11333,
18 Feb 12.50 (SNAP1816B12.5-8),6.73,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-8),0.04,0.0,0.0,5.00,0,11333,
18 Feb 12.50 (SNAP1816B12.5-A),6.55,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-A),0.08,0.0,0.0,0.02,0,11333,
18 Feb 12.50 (SNAP1816B12.5-B),0.0,0.0,7.85,8.50,0,2510,18 Feb 12.50 (SNAP1816N12.5-B),0.03,0.0,0.0,0.05,0,11333,
18 Feb 12.50 (SNAP1816B12.5-E),8.04,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-E),0.02,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-I),7.10,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-I),0.01,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-J),0.0,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-J),0.67,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-K),0.0,0.0,7.85,10.50,0,2510,18 Feb 12.50 (SNAP1816N12.5-K),0.0,0.0,0.0,5.00,0,11333,
18 Feb 12.50 (SNAP1816B12.5-O),1.65,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-O),0.02,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-OG),6.45,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-OG),0.56,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-P),1.66,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-P),0.01,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-S),1.70,0.0,7.85,8.70,0,2510,18 Feb 12.50 (SNAP1816N12.5-S),0.02,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-X),1.72,0.0,7.85,8.45,0,2510,18 Feb 12.50 (SNAP1816N12.5-X),0.01,0.0,0.0,0.10,0,11333,
18 Feb 12.50 (SNAP1816B12.5-Y),1.84,0.0,7.85,10.50,0,2510,18 Feb 12.50 (SNAP1816N12.5-Y),0.02,0.0,0.0,5.00,0,11333,
18 Feb 13.00 (SNAP1816B13),7.20,+0.05,7.35,7.50,42,12346,18 Feb 13.00 (SNAP1816N13),0.01,0.0,0.0,0.01,0,19417,
18 Feb 13.00 (SNAP1816B13-3),7.09,+1.46,7.35,7.50,4,12346,18 Feb 13.00 (SNAP1816N13-3),0.03,0.0,0.0,0.09,0,19417,
18 Feb 13.00 (SNAP1816B13-4),7.15,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-4),0.03,0.0,0.0,2.13,0,19417,
18 Feb 13.00 (SNAP1816B13-8),6.83,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-8),0.01,0.0,0.0,5.00,0,19417,
18 Feb 13.00 (SNAP1816B13-A),5.50,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-A),0.01,0.0,0.0,0.09,0,19417,
18 Feb 13.00 (SNAP1816B13-B),6.05,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-B),0.02,0.0,0.0,0.05,0,19417,
18 Feb 13.00 (SNAP1816B13-E),7.56,+0.23,7.35,7.50,20,12346,18 Feb 13.00 (SNAP1816N13-E),0.01,0.0,0.0,0.03,0,19417,
18 Feb 13.00 (SNAP1816B13-I),6.50,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-I),0.01,0.0,0.0,0.01,0,19417,
18 Feb 13.00 (SNAP1816B13-J),5.97,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-J),0.01,0.0,0.0,0.09,0,19417,
18 Feb 13.00 (SNAP1816B13-K),6.35,0.0,7.35,9.95,0,12346,18 Feb 13.00 (SNAP1816N13-K),0.86,0.0,0.0,5.00,0,19417,
18 Feb 13.00 (SNAP1816B13-O),7.40,+1.00,7.35,7.50,3,12346,18 Feb 13.00 (SNAP1816N13-O),0.01,0.0,0.0,0.01,0,19417,
18 Feb 13.00 (SNAP1816B13-OG),7.05,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-OG),0.01,0.0,0.0,0.02,0,19417,
18 Feb 13.00 (SNAP1816B13-P),7.20,+0.05,7.35,7.50,15,12346,18 Feb 13.00 (SNAP1816N13-P),0.01,0.0,0.0,0.01,0,19417,
18 Feb 13.00 (SNAP1816B13-S),6.90,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-S),0.01,0.0,0.0,0.09,0,19417,
18 Feb 13.00 (SNAP1816B13-X),6.40,0.0,7.35,7.50,0,12346,18 Feb 13.00 (SNAP1816N13-X),0.01,0.0,0.0,0.02,0,19417,
18 Feb 13.00 (SNAP1816B13-Y),1.69,0.0,7.35,10.00,0,12346,18 Feb 13.00 (SNAP1816N13-Y),0.02,0.0,0.0,5.00,0,19417,
18 Feb 13.50 (SNAP1816B13.5),6.72,+1.20,6.85,7.00,2,4803,18 Feb 13.50 (SNAP1816N13.5),0.02,0.0,0.0,0.01,0,8753,
18 Feb 13.50 (SNAP1816B13.5-3),6.72,+1.27,6.85,7.00,2,4803,18 Feb 13.50 (SNAP1816N13.5-3),0.02,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-4),5.52,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-4),0.02,0.0,0.0,2.13,0,8753,
18 Feb 13.50 (SNAP1816B13.5-8),5.78,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-8),0.02,0.0,0.0,5.00,0,8753,
18 Feb 13.50 (SNAP1816B13.5-A),4.90,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-A),0.02,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-B),1.45,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-B),0.05,0.0,0.0,0.05,0,8753,
18 Feb 13.50 (SNAP1816B13.5-E),6.56,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-E),0.02,0.0,0.0,0.01,0,8753,
18 Feb 13.50 (SNAP1816B13.5-I),4.20,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-I),0.01,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-J),6.15,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-J),0.03,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-K),1.30,0.0,6.85,9.45,0,4803,18 Feb 13.50 (SNAP1816N13.5-K),0.0,0.0,0.0,5.00,0,8753,
18 Feb 13.50 (SNAP1816B13.5-O),5.00,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-O),0.03,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-OG),5.25,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-OG),0.02,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-P),4.95,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-P),0.01,0.0,0.0,0.01,0,8753,
18 Feb 13.50 (SNAP1816B13.5-S),4.95,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-S),0.03,0.0,0.0,0.09,0,8753,
18 Feb 13.50 (SNAP1816B13.5-X),5.05,0.0,6.85,7.00,0,4803,18 Feb 13.50 (SNAP1816N13.5-X),0.04,0.0,0.0,0.01,0,8753,
18 Feb 13.50 (SNAP1816B13.5-Y),7.30,0.0,6.85,9.50,0,4803,18 Feb 13.50 (SNAP1816N13.5-Y),0.01,0.0,0.0,5.00,0,8753,
18 Feb 14.00 (SNAP1816B14),6.40,+0.70,6.35,6.45,91,12106,18 Feb 14.00 (SNAP1816N14),0.01,0.0,0.0,0.01,0,14179,
18 Feb 14.00 (SNAP1816B14-3),4.70,0.0,6.35,6.70,0,12106,18 Feb 14.00 (SNAP1816N14-3),0.01,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-4),6.20,+0.50,6.35,6.70,2,12106,18 Feb 14.00 (SNAP1816N14-4),0.01,0.0,0.0,4.25,0,14179,
18 Feb 14.00 (SNAP1816B14-8),6.20,-0.02,6.35,6.70,2,12106,18 Feb 14.00 (SNAP1816N14-8),0.01,0.0,0.0,5.00,0,14179,
18 Feb 14.00 (SNAP1816B14-A),6.20,+1.40,6.35,6.70,2,12106,18 Feb 14.00 (SNAP1816N14-A),0.03,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-B),6.22,+0.97,6.35,6.50,4,12106,18 Feb 14.00 (SNAP1816N14-B),0.03,0.0,0.0,0.05,0,14179,
18 Feb 14.00 (SNAP1816B14-E),6.43,+0.73,6.35,6.70,28,12106,18 Feb 14.00 (SNAP1816N14-E),0.01,0.0,0.0,0.08,0,14179,
18 Feb 14.00 (SNAP1816B14-I),6.15,-0.25,6.35,6.45,17,12106,18 Feb 14.00 (SNAP1816N14-I),0.04,0.0,0.0,0.01,0,14179,
18 Feb 14.00 (SNAP1816B14-J),6.20,+1.10,6.35,6.70,2,12106,18 Feb 14.00 (SNAP1816N14-J),0.04,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-K),0.89,0.0,6.35,8.90,0,12106,18 Feb 14.00 (SNAP1816N14-K),1.06,0.0,0.0,5.00,0,14179,
18 Feb 14.00 (SNAP1816B14-O),6.20,+0.20,6.35,6.45,2,12106,18 Feb 14.00 (SNAP1816N14-O),0.04,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-OG),4.70,0.0,6.35,6.70,0,12106,18 Feb 14.00 (SNAP1816N14-OG),0.01,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-P),6.20,+0.80,6.35,6.45,2,12106,18 Feb 14.00 (SNAP1816N14-P),0.04,0.0,0.0,0.01,0,14179,
18 Feb 14.00 (SNAP1816B14-S),6.40,+1.70,6.35,6.45,3,12106,18 Feb 14.00 (SNAP1816N14-S),0.02,0.0,0.0,0.09,0,14179,
18 Feb 14.00 (SNAP1816B14-X),6.20,-0.15,6.35,6.70,24,12106,18 Feb 14.00 (SNAP1816N14-X),0.01,0.0,0.0,0.04,0,14179,
18 Feb 14.00 (SNAP1816B14-Y),6.20,+1.10,6.35,6.45,3,12106,18 Feb 14.00 (SNAP1816N14-Y),0.04,0.0,0.0,5.00,0,14179,
18 Feb 14.50 (SNAP1816B14.5),5.95,+1.70,5.85,6.00,2137,4408,18 Feb 14.50 (SNAP1816N14.5),0.04,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-3),4.95,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-3),1.41,0.0,0.0,0.11,0,1655,
18 Feb 14.50 (SNAP1816B14.5-4),4.50,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-4),1.14,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-8),4.25,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-8),0.08,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-A),5.70,+0.30,5.85,6.00,5,4408,18 Feb 14.50 (SNAP1816N14.5-A),1.40,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-B),2.78,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-B),0.07,0.0,0.0,0.10,0,1655,
18 Feb 14.50 (SNAP1816B14.5-E),5.95,+1.35,5.85,6.00,3,4408,18 Feb 14.50 (SNAP1816N14.5-E),0.04,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-I),4.50,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-I),1.81,0.0,0.0,0.11,0,1655,
18 Feb 14.50 (SNAP1816B14.5-J),5.65,+0.35,5.85,6.00,5,4408,18 Feb 14.50 (SNAP1816N14.5-J),1.08,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-K),0.0,0.0,5.85,8.45,0,4408,18 Feb 14.50 (SNAP1816N14.5-K),0.0,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-O),5.65,+1.45,5.85,6.00,3,4408,18 Feb 14.50 (SNAP1816N14.5-O),0.05,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-OG),4.20,0.0,5.85,6.00,0,4408,18 Feb 14.50 (SNAP1816N14.5-OG),0.04,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-P),5.90,+1.70,5.85,6.00,120,4408,18 Feb 14.50 (SNAP1816N14.5-P),0.04,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-S),5.70,+0.75,5.85,6.00,1,4408,18 Feb 14.50 (SNAP1816N14.5-S),0.05,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-X),5.70,+1.59,5.85,6.00,2000,4408,18 Feb 14.50 (SNAP1816N14.5-X),0.04,0.0,0.0,0.05,0,1655,
18 Feb 14.50 (SNAP1816B14.5-Y),4.22,0.0,5.85,8.50,0,4408,18 Feb 14.50 (SNAP1816N14.5-Y),1.11,0.0,0.0,0.05,0,1655,
18 Feb 15.00 (SNAP1816B15),5.40,+0.80,5.35,5.45,1694,7011,18 Feb 15.00 (SNAP1816N15),0.01,0.0,0.0,0.01,500,6505,
18 Feb 15.00 (SNAP1816B15-3),5.05,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-3),0.01,0.0,0.0,0.09,0,6505,
18 Feb 15.00 (SNAP1816B15-4),5.05,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-4),0.02,0.0,0.0,0.09,0,6505,
18 Feb 15.00 (SNAP1816B15-8),4.75,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-8),0.03,0.0,0.0,5.00,0,6505,
18 Feb 15.00 (SNAP1816B15-A),3.78,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-A),0.01,-0.04,0.0,0.10,400,6505,
18 Feb 15.00 (SNAP1816B15-B),4.27,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-B),0.05,0.0,0.0,0.05,0,6505,
18 Feb 15.00 (SNAP1816B15-E),5.40,+0.22,5.35,5.45,14,7011,18 Feb 15.00 (SNAP1816N15-E),0.01,-0.01,0.0,0.05,100,6505,
18 Feb 15.00 (SNAP1816B15-I),5.40,+0.75,5.35,5.45,30,7011,18 Feb 15.00 (SNAP1816N15-I),0.01,0.0,0.0,0.02,0,6505,
18 Feb 15.00 (SNAP1816B15-J),4.55,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-J),0.05,0.0,0.0,0.09,0,6505,
18 Feb 15.00 (SNAP1816B15-K),4.30,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-K),0.06,0.0,0.0,5.00,0,6505,
18 Feb 15.00 (SNAP1816B15-O),5.70,+0.20,5.35,5.45,100,7011,18 Feb 15.00 (SNAP1816N15-O),0.06,0.0,0.0,0.01,0,6505,
18 Feb 15.00 (SNAP1816B15-OG),4.60,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-OG),0.04,0.0,0.0,0.02,0,6505,
18 Feb 15.00 (SNAP1816B15-P),4.65,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-P),0.01,0.0,0.0,0.01,0,6505,
18 Feb 15.00 (SNAP1816B15-S),5.30,+1.00,5.35,5.45,1,7011,18 Feb 15.00 (SNAP1816N15-S),0.04,0.0,0.0,0.09,0,6505,
18 Feb 15.00 (SNAP1816B15-X),5.20,+0.65,5.35,5.45,1549,7011,18 Feb 15.00 (SNAP1816N15-X),0.01,0.0,0.0,0.10,0,6505,
18 Feb 15.00 (SNAP1816B15-Y),4.65,0.0,5.35,5.45,0,7011,18 Feb 15.00 (SNAP1816N15-Y),0.06,0.0,0.0,5.00,0,6505,
18 Feb 15.50 (SNAP1816B15.5),4.90,+0.40,4.85,5.00,2037,2750,18 Feb 15.50 (SNAP1816N15.5),0.02,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-3),4.50,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-3),0.08,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-4),4.10,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-4),0.12,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-8),4.95,-0.30,4.85,5.00,10,2750,18 Feb 15.50 (SNAP1816N15.5-8),0.14,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-A),3.45,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-A),0.05,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-B),2.98,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-B),2.21,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-E),4.89,-0.21,4.85,5.00,11,2750,18 Feb 15.50 (SNAP1816N15.5-E),0.06,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-I),4.50,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-I),0.11,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-J),3.45,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-J),0.0,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-K),0.0,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-K),0.0,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-O),4.90,+0.25,4.85,5.00,9,2750,18 Feb 15.50 (SNAP1816N15.5-O),0.12,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-OG),3.60,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-OG),0.11,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-P),3.55,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-P),0.11,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-S),4.50,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-S),0.07,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-X),4.70,+0.52,4.85,5.00,2007,2750,18 Feb 15.50 (SNAP1816N15.5-X),0.06,0.0,0.0,0.05,0,272,
18 Feb 15.50 (SNAP1816B15.5-Y),3.50,0.0,4.85,5.00,0,2750,18 Feb 15.50 (SNAP1816N15.5-Y),0.02,0.0,0.0,0.05,0,272,
18 Feb 16.00 (SNAP1816B16),4.38,+0.63,4.35,4.50,3244,7364,18 Feb 16.00 (SNAP1816N16),0.01,0.0,0.0,0.01,0,3070,
18 Feb 16.00 (SNAP1816B16-3),4.21,-0.01,4.35,4.50,4,7364,18 Feb 16.00 (SNAP1816N16-3),0.09,0.0,0.0,0.09,0,3070,
18 Feb 16.00 (SNAP1816B16-4),4.48,+1.56,4.35,4.50,10,7364,18 Feb 16.00 (SNAP1816N16-4),0.09,0.0,0.0,0.09,0,3070,
18 Feb 16.00 (SNAP1816B16-8),4.38,+0.10,4.35,4.50,40,7364,18 Feb 16.00 (SNAP1816N16-8),0.01,0.0,0.0,5.00,0,3070,
18 Feb 16.00 (SNAP1816B16-A),4.50,+1.79,4.35,4.50,1,7364,18 Feb 16.00 (SNAP1816N16-A),0.02,0.0,0.0,0.09,0,3070,
18 Feb 16.00 (SNAP1816B16-B),4.40,+1.21,4.35,4.50,20,7364,18 Feb 16.00 (SNAP1816N16-B),0.12,0.0,0.0,0.05,0,3070,
