GM (GENERAL MOTORS COMPANY),41.09,-0.76,
Feb 18 2018 @ 16:17 ET,Bid,41.08,Ask,41.09,Size,0x0,Vol,14871775,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 48.50 (GM1829C48.5-3),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-3),0.0,0.0,7.40,8.45,0,0,
18 Mar 48.50 (GM1829C48.5-4),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-4),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-8),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-8),0.0,0.0,5.60,10.20,0,0,
18 Mar 48.50 (GM1829C48.5-A),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-A),0.0,0.0,5.50,10.20,0,0,
18 Mar 48.50 (GM1829C48.5-B),0.0,0.0,0.0,0.20,0,0,18 Mar 48.50 (GM1829O48.5-B),0.0,0.0,5.50,10.20,0,0,
18 Mar 48.50 (GM1829C48.5-E),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-E),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-I),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-I),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-J),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-J),0.0,0.0,7.40,8.45,0,0,
18 Mar 48.50 (GM1829C48.5-K),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-K),0.0,0.0,5.50,10.40,0,0,
18 Mar 48.50 (GM1829C48.5-O),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-O),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-OG),0.0,0.0,0.0,5.00,0,0,18 Mar 48.50 (GM1829O48.5-OG),0.0,0.0,5.40,10.40,0,0,
18 Mar 48.50 (GM1829C48.5-P),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-P),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-S),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-S),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-X),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-X),0.0,0.0,7.55,8.25,0,0,
18 Mar 48.50 (GM1829C48.5-Y),0.0,0.0,0.0,0.09,0,0,18 Mar 48.50 (GM1829O48.5-Y),0.0,0.0,5.50,10.50,0,0,
18 Mar 49.00 (GM1829C49),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-3),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-3),0.0,0.0,7.80,9.00,0,0,
18 Mar 49.00 (GM1829C49-4),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-4),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-8),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-8),0.0,0.0,6.00,10.65,0,0,
18 Mar 49.00 (GM1829C49-A),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-A),0.0,0.0,6.00,10.65,0,0,
18 Mar 49.00 (GM1829C49-B),0.0,0.0,0.0,0.18,0,0,18 Mar 49.00 (GM1829O49-B),0.0,0.0,6.00,10.60,0,0,
18 Mar 49.00 (GM1829C49-E),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-E),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-I),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-I),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-J),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-J),0.0,0.0,7.80,9.00,0,0,
18 Mar 49.00 (GM1829C49-K),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-K),0.0,0.0,6.00,10.90,0,0,
18 Mar 49.00 (GM1829C49-O),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-O),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-OG),0.0,0.0,0.0,5.00,0,0,18 Mar 49.00 (GM1829O49-OG),0.0,0.0,5.90,10.90,0,0,
18 Mar 49.00 (GM1829C49-P),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-P),0.0,0.0,7.95,8.80,0,0,
18 Mar 49.00 (GM1829C49-S),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-S),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-X),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-X),0.0,0.0,8.00,8.80,0,0,
18 Mar 49.00 (GM1829C49-Y),0.0,0.0,0.0,0.05,0,0,18 Mar 49.00 (GM1829O49-Y),0.0,0.0,6.00,11.00,0,0,
18 Mar 49.50 (GM1829C49.5),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-3),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-3),0.0,0.0,7.50,9.40,0,0,
18 Mar 49.50 (GM1829C49.5-4),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-4),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-8),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-8),0.0,0.0,6.45,10.95,0,0,
18 Mar 49.50 (GM1829C49.5-A),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-A),0.0,0.0,6.35,10.80,0,0,
18 Mar 49.50 (GM1829C49.5-B),0.0,0.0,0.0,0.17,0,0,18 Mar 49.50 (GM1829O49.5-B),0.0,0.0,6.30,10.95,0,0,
18 Mar 49.50 (GM1829C49.5-E),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-E),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-I),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-I),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-J),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-J),0.0,0.0,7.50,9.40,0,0,
18 Mar 49.50 (GM1829C49.5-K),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-K),0.0,0.0,6.00,10.95,0,0,
18 Mar 49.50 (GM1829C49.5-O),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-O),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-OG),0.0,0.0,0.0,5.00,0,0,18 Mar 49.50 (GM1829O49.5-OG),0.0,0.0,5.95,10.95,0,0,
18 Mar 49.50 (GM1829C49.5-P),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-P),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-S),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-S),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-X),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-X),0.0,0.0,7.70,9.20,0,0,
18 Mar 49.50 (GM1829C49.5-Y),0.0,0.0,0.0,0.05,0,0,18 Mar 49.50 (GM1829O49.5-Y),0.0,0.0,6.00,11.00,0,0,
18 Mar 50.00 (GM1829C50),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-3),0.0,0.0,0.0,0.24,0,0,18 Mar 50.00 (GM1829O50-3),0.0,0.0,8.10,9.85,0,0,
18 Mar 50.00 (GM1829C50-4),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-4),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-8),0.0,0.0,0.0,0.15,0,0,18 Mar 50.00 (GM1829O50-8),0.0,0.0,6.65,11.40,0,0,
18 Mar 50.00 (GM1829C50-A),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-A),0.0,0.0,6.65,9.65,0,0,
18 Mar 50.00 (GM1829C50-B),0.0,0.0,0.0,0.15,0,0,18 Mar 50.00 (GM1829O50-B),0.0,0.0,6.70,11.50,0,0,
18 Mar 50.00 (GM1829C50-E),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-E),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-I),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-I),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-J),0.0,0.0,0.0,0.24,0,0,18 Mar 50.00 (GM1829O50-J),0.0,0.0,8.10,9.85,0,0,
18 Mar 50.00 (GM1829C50-K),0.0,0.0,0.0,5.00,0,0,18 Mar 50.00 (GM1829O50-K),0.0,0.0,6.50,11.50,0,0,
18 Mar 50.00 (GM1829C50-O),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-O),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-OG),0.0,0.0,0.0,5.00,0,0,18 Mar 50.00 (GM1829O50-OG),0.0,0.0,6.50,11.50,0,0,
18 Mar 50.00 (GM1829C50-P),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-P),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-S),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-S),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-X),0.0,0.0,0.0,0.09,0,0,18 Mar 50.00 (GM1829O50-X),0.0,0.0,8.30,9.65,0,0,
18 Mar 50.00 (GM1829C50-Y),0.0,0.0,0.0,5.00,0,0,18 Mar 50.00 (GM1829O50-Y),0.0,0.0,6.50,11.50,0,0,
18 Jun 21.00 (GM1815F21),21.41,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21),0.03,+0.01,0.03,0.09,10,115,
18 Jun 21.00 (GM1815F21-3),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-3),0.0,0.0,0.0,0.09,0,115,
18 Jun 21.00 (GM1815F21-4),22.34,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-4),0.0,0.0,0.03,0.19,0,115,
18 Jun 21.00 (GM1815F21-8),0.0,0.0,18.20,22.30,0,0,18 Jun 21.00 (GM1815R21-8),0.0,0.0,0.0,0.20,0,115,
18 Jun 21.00 (GM1815F21-A),0.0,0.0,0.0,0.0,0,0,18 Jun 21.00 (GM1815R21-A),0.0,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-B),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-B),0.03,0.0,0.03,0.09,10,115,
18 Jun 21.00 (GM1815F21-E),21.41,0.0,15.35,24.95,0,0,18 Jun 21.00 (GM1815R21-E),0.01,0.0,0.03,0.10,0,115,
18 Jun 21.00 (GM1815F21-I),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-I),0.03,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-J),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-J),0.0,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-K),0.0,0.0,17.70,22.50,0,0,18 Jun 21.00 (GM1815R21-K),0.0,0.0,0.0,5.00,0,115,
18 Jun 21.00 (GM1815F21-O),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-O),0.03,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-OG),0.0,0.0,19.35,21.25,0,0,18 Jun 21.00 (GM1815R21-OG),0.0,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-P),0.0,0.0,0.0,0.0,0,0,18 Jun 21.00 (GM1815R21-P),0.0,0.0,0.03,0.09,0,115,
18 Jun 21.00 (GM1815F21-S),0.0,0.0,19.35,21.20,0,0,18 Jun 21.00 (GM1815R21-S),0.02,0.0,0.03,0.22,0,115,
18 Jun 21.00 (GM1815F21-X),0.0,0.0,19.35,21.00,0,0,18 Jun 21.00 (GM1815R21-X),0.09,0.0,0.0,0.10,0,115,
18 Jun 21.00 (GM1815F21-Y),0.0,0.0,19.10,21.25,0,0,18 Jun 21.00 (GM1815R21-Y),0.03,0.0,0.0,0.23,0,115,
18 Jun 22.00 (GM1815F22),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22),0.05,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-3),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-3),0.05,0.0,0.0,0.15,0,43,
18 Jun 22.00 (GM1815F22-4),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-4),0.05,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-8),0.0,0.0,17.90,20.65,0,0,18 Jun 22.00 (GM1815R22-8),0.0,0.0,0.0,0.24,0,43,
18 Jun 22.00 (GM1815F22-A),0.0,0.0,18.10,20.45,0,0,18 Jun 22.00 (GM1815R22-A),0.0,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-B),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-B),0.0,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-E),0.0,0.0,18.25,20.30,0,0,18 Jun 22.00 (GM1815R22-E),0.09,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-I),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-I),0.09,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-J),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-J),0.0,0.0,0.0,0.20,0,43,
18 Jun 22.00 (GM1815F22-K),0.0,0.0,16.80,21.50,0,0,18 Jun 22.00 (GM1815R22-K),0.0,0.0,0.0,5.00,0,43,
18 Jun 22.00 (GM1815F22-O),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-O),0.0,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-OG),0.0,0.0,18.55,20.25,0,0,18 Jun 22.00 (GM1815R22-OG),0.0,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-P),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-P),0.0,0.0,0.04,0.10,0,43,
18 Jun 22.00 (GM1815F22-S),0.0,0.0,18.55,20.10,0,0,18 Jun 22.00 (GM1815R22-S),0.03,0.0,0.04,0.20,0,43,
18 Jun 22.00 (GM1815F22-X),0.0,0.0,18.55,20.00,0,0,18 Jun 22.00 (GM1815R22-X),0.05,0.0,0.0,0.12,0,43,
18 Jun 22.00 (GM1815F22-Y),0.0,0.0,18.25,20.30,0,0,18 Jun 22.00 (GM1815R22-Y),0.0,0.0,0.0,0.26,0,43,
18 Jun 23.00 (GM1815F23),0.0,0.0,18.05,18.95,0,0,18 Jun 23.00 (GM1815R23),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-3),0.0,0.0,17.90,18.95,0,0,18 Jun 23.00 (GM1815R23-3),0.05,0.0,0.0,0.11,0,195,
18 Jun 23.00 (GM1815F23-4),0.0,0.0,18.05,18.95,0,0,18 Jun 23.00 (GM1815R23-4),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-8),0.0,0.0,17.45,19.75,0,0,18 Jun 23.00 (GM1815R23-8),0.0,0.0,0.0,0.11,0,195,
18 Jun 23.00 (GM1815F23-A),0.0,0.0,17.75,19.25,0,0,18 Jun 23.00 (GM1815R23-A),0.0,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-B),0.0,0.0,18.05,18.95,0,0,18 Jun 23.00 (GM1815R23-B),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-E),0.0,0.0,18.05,23.20,0,0,18 Jun 23.00 (GM1815R23-E),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-I),0.0,0.0,17.95,18.95,0,0,18 Jun 23.00 (GM1815R23-I),0.09,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-J),0.0,0.0,17.90,18.95,0,0,18 Jun 23.00 (GM1815R23-J),0.05,0.0,0.0,0.11,0,195,
18 Jun 23.00 (GM1815F23-K),0.0,0.0,16.00,21.00,0,0,18 Jun 23.00 (GM1815R23-K),0.0,0.0,0.0,0.11,0,195,
18 Jun 23.00 (GM1815F23-O),0.0,0.0,18.05,18.95,0,0,18 Jun 23.00 (GM1815R23-O),0.0,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-OG),0.0,0.0,18.05,18.95,0,0,18 Jun 23.00 (GM1815R23-OG),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-P),0.0,0.0,17.95,18.95,0,0,18 Jun 23.00 (GM1815R23-P),0.0,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-S),0.0,0.0,17.95,19.15,0,0,18 Jun 23.00 (GM1815R23-S),0.05,0.0,0.05,0.11,0,195,
18 Jun 23.00 (GM1815F23-X),0.0,0.0,17.90,18.95,0,0,18 Jun 23.00 (GM1815R23-X),0.10,0.0,0.0,0.11,0,195,
18 Jun 23.00 (GM1815F23-Y),0.0,0.0,17.80,19.20,0,0,18 Jun 23.00 (GM1815R23-Y),0.0,0.0,0.0,0.11,0,195,
18 Jun 24.00 (GM1815F24),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24),0.05,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-3),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-3),0.0,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-4),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-4),0.0,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-8),0.0,0.0,16.55,18.35,0,0,18 Jun 24.00 (GM1815R24-8),0.0,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-A),0.0,0.0,16.55,18.35,0,0,18 Jun 24.00 (GM1815R24-A),0.0,0.0,0.0,0.0,0,100,
18 Jun 24.00 (GM1815F24-B),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-B),0.0,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-E),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-E),0.05,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-I),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-I),0.0,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-J),0.0,0.0,16.90,17.95,0,0,18 Jun 24.00 (GM1815R24-J),0.0,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-K),0.0,0.0,15.00,19.95,0,0,18 Jun 24.00 (GM1815R24-K),0.0,0.0,0.0,0.12,0,100,
18 Jun 24.00 (GM1815F24-O),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-O),0.0,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-OG),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-OG),0.0,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-P),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-P),0.0,0.0,0.0,0.0,0,100,
18 Jun 24.00 (GM1815F24-S),0.0,0.0,16.95,18.15,0,0,18 Jun 24.00 (GM1815R24-S),0.0,0.0,0.06,0.12,0,100,
18 Jun 24.00 (GM1815F24-X),0.0,0.0,16.95,17.95,0,0,18 Jun 24.00 (GM1815R24-X),0.0,0.0,0.01,0.12,0,100,
18 Jun 24.00 (GM1815F24-Y),0.0,0.0,16.70,18.20,0,0,18 Jun 24.00 (GM1815R24-Y),0.0,0.0,0.01,0.12,0,100,
18 Jun 25.00 (GM1815F25),19.41,0.0,16.00,16.65,0,10,18 Jun 25.00 (GM1815R25),0.10,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-3),0.0,0.0,16.00,16.65,0,10,18 Jun 25.00 (GM1815R25-3),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-4),0.0,0.0,16.00,16.65,0,10,18 Jun 25.00 (GM1815R25-4),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-8),0.0,0.0,15.80,16.95,0,10,18 Jun 25.00 (GM1815R25-8),0.0,0.0,0.02,0.14,0,48,
18 Jun 25.00 (GM1815F25-A),19.41,0.0,15.60,17.15,0,10,18 Jun 25.00 (GM1815R25-A),0.0,0.0,0.0,0.0,0,48,
18 Jun 25.00 (GM1815F25-B),0.0,0.0,16.00,16.65,0,10,18 Jun 25.00 (GM1815R25-B),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-E),0.0,0.0,11.55,21.15,0,10,18 Jun 25.00 (GM1815R25-E),0.10,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-I),0.0,0.0,15.85,16.65,0,10,18 Jun 25.00 (GM1815R25-I),0.13,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-J),0.0,0.0,16.00,16.75,0,10,18 Jun 25.00 (GM1815R25-J),0.0,0.0,0.02,0.14,0,48,
18 Jun 25.00 (GM1815F25-K),0.0,0.0,14.00,18.90,0,10,18 Jun 25.00 (GM1815R25-K),0.0,0.0,0.0,0.14,0,48,
18 Jun 25.00 (GM1815F25-O),0.0,0.0,15.85,16.65,0,10,18 Jun 25.00 (GM1815R25-O),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-OG),0.0,0.0,16.00,16.65,0,10,18 Jun 25.00 (GM1815R25-OG),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-P),0.0,0.0,15.85,16.65,0,10,18 Jun 25.00 (GM1815R25-P),0.0,0.0,0.0,0.0,0,48,
18 Jun 25.00 (GM1815F25-S),0.0,0.0,15.85,16.85,0,10,18 Jun 25.00 (GM1815R25-S),0.0,0.0,0.07,0.14,0,48,
18 Jun 25.00 (GM1815F25-X),0.0,0.0,15.80,16.65,0,10,18 Jun 25.00 (GM1815R25-X),0.11,0.0,0.05,0.14,0,48,
18 Jun 25.00 (GM1815F25-Y),0.0,0.0,15.85,16.90,0,10,18 Jun 25.00 (GM1815R25-Y),0.0,0.0,0.02,0.14,0,48,
18 Jun 26.00 (GM1815F26),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26),0.15,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-3),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-3),0.0,0.0,0.05,0.13,0,145,
18 Jun 26.00 (GM1815F26-4),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-4),0.0,0.0,0.04,0.13,0,145,
18 Jun 26.00 (GM1815F26-8),0.0,0.0,13.50,17.00,0,0,18 Jun 26.00 (GM1815R26-8),0.18,0.0,0.04,0.13,0,145,
18 Jun 26.00 (GM1815F26-A),0.0,0.0,14.15,16.35,0,0,18 Jun 26.00 (GM1815R26-A),0.0,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-B),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-B),0.0,0.0,0.05,0.13,0,145,
18 Jun 26.00 (GM1815F26-E),0.0,0.0,11.00,20.00,0,0,18 Jun 26.00 (GM1815R26-E),0.06,0.0,0.04,0.13,0,145,
18 Jun 26.00 (GM1815F26-I),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-I),0.15,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-J),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-J),0.0,0.0,0.04,0.13,0,145,
18 Jun 26.00 (GM1815F26-K),0.0,0.0,12.75,17.50,0,0,18 Jun 26.00 (GM1815R26-K),0.0,0.0,0.0,0.13,0,145,
18 Jun 26.00 (GM1815F26-O),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-O),0.15,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-OG),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-OG),0.15,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-P),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-P),0.15,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-S),0.0,0.0,14.45,16.25,0,0,18 Jun 26.00 (GM1815R26-S),0.0,0.0,0.09,0.13,0,145,
18 Jun 26.00 (GM1815F26-X),0.0,0.0,14.45,16.05,0,0,18 Jun 26.00 (GM1815R26-X),0.13,0.0,0.04,0.13,0,145,
18 Jun 26.00 (GM1815F26-Y),0.0,0.0,14.15,16.35,0,0,18 Jun 26.00 (GM1815R26-Y),0.0,0.0,0.03,0.13,0,145,
18 Jun 27.00 (GM1815F27),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27),0.10,0.0,0.11,0.15,0,80,
18 Jun 27.00 (GM1815F27-3),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27-3),0.19,0.0,0.05,0.15,0,80,
18 Jun 27.00 (GM1815F27-4),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27-4),0.19,0.0,0.05,0.15,0,80,
18 Jun 27.00 (GM1815F27-8),0.0,0.0,12.90,15.65,0,0,18 Jun 27.00 (GM1815R27-8),0.10,0.0,0.05,0.15,0,80,
18 Jun 27.00 (GM1815F27-A),0.0,0.0,13.25,15.30,0,0,18 Jun 27.00 (GM1815R27-A),0.0,0.0,0.05,0.15,0,80,
18 Jun 27.00 (GM1815F27-B),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27-B),0.0,0.0,0.10,0.15,0,80,
18 Jun 27.00 (GM1815F27-E),0.0,0.0,13.55,15.25,0,0,18 Jun 27.00 (GM1815R27-E),0.22,0.0,0.05,0.15,0,80,
18 Jun 27.00 (GM1815F27-I),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27-I),0.0,0.0,0.11,0.15,0,80,
18 Jun 27.00 (GM1815F27-J),0.0,0.0,13.55,15.00,0,0,18 Jun 27.00 (GM1815R27-J),0.19,0.0,0.10,0.15,0,80,
18 Jun 27.00 (GM1815F27-K),0.0,0.0,11.80,16.50,0,0,18 Jun 27.00 (GM1815R27-K),0.0,0.0,0.0,0.15,0,80,
